ANO7,0.461248773,1
ANO9,0.276485207,1
ANP32A,0.443590247,1
ANP32B,0.18371785,1
ANPEP,0.017488608,1
ANTXR1,0.410357384,1
ANTXR2,0.249299062,1
ANXA1,0.341303417,1
ANXA11,0.974086856,1
ANXA5,0.568716142,1
ANXA6,0.173940535,1
ANXA8,0.628853208,1
ANXA8L1,0.134412229,1
AOC1,0.315078353,1
AOC3,0.316517426,1
AP1B1,0.304557728,1
AP1G2,0.639417449,1
AP1M1,0.763743759,1
AP1M2,0.789731638,1
AP1S1,0.293922392,1
AP2A1,0.786422895,1
AP2A2,0.49587166,1
AP2B1,0.865077239,1
AP2M1,0.873028109,1
AP2S1,0.182958658,1
AP3D1,0.316278452,1
AP3S2,0.498012793,1
AP4B1,0.320157915,1
AP4M1,0.01758494,1
AP5Z1,0.494696505,1
APBB1,0.132892249,1
APBB2,0.374045896,1
APCDD1,0.036131726,1
APEH,0.211786216,1
APEX1,0.643637627,1
APH1A,0.481131395,1
APLP2,0.536977887,1
APMAP,0.529084107,1
APOBEC3C,0.741602593,1
APOE,0.527071164,1
APOL1,0.100959909,1
APOL2,0.156873056,1
APOL3,0.70345314,1
APOL4,0.989195541,1
APOL6,0.389487442,1
APOPT1,0.791173731,1
APP,0.016689509,1
APRT,0.073361467,1
APTX,0.116797393,1
AQP1,0.05645494,1
AQP5,0.153189027,1
ARAF,0.485143826,1
ARAP1,0.392015879,1
ARAP3,0.860576032,1
ARCN1,0.747735323,1
AREL1,0.198736096,1
ARF1,0.30443837,1
ARF3,0.066440192,1
ARF4,0.314298839,1
ARF6,0.229329684,1
ARFGAP1,0.551803391,1
ARFGAP2,0.514283186,1
ARFGEF1,0.203845991,1
ARFIP2,0.062233803,1
ARGLU1,0.290386942,1
ARHGAP1,0.385486851,1
ARHGAP12,0.038292386,1
ARHGAP21,0.649377655,1
ARHGAP23,0.537296721,1
ARHGAP27,0.057966782,1
ARHGAP30,0.132357534,1
ARHGAP32,0.526778065,1
ARHGAP35,0.402625794,1
ARHGAP4,0.053795089,1
ARHGAP45,0.045789849,1
ARHGAP5,0.644058117,1
ARHGDIB,0.372032933,1
ARHGEF1,0.487060787,1
ARHGEF10L,0.643503668,1
ARHGEF11,0.541775548,1
ARHGEF12,0.570151523,1
ARHGEF16,0.46027195,1
ARHGEF17,0.500537677,1
ARHGEF2,0.811815268,1
ARHGEF40,0.230884559,1
ARHGEF5,0.018708177,1
ARHGEF7,0.546283542,1
ARID1B,0.113354974,1
ARID4B,0.396402478,1
ARID5A,0.300310414,1
ARID5B,0.4817479,1
ARIH1,0.513594331,1
ARIH2,0.653440102,1
ARL1,0.038998478,1
ARL14,0.567027682,1
ARL16,0.193927538,1
ARL2,0.134809225,1
ARL3,0.066378261,1
ARL4C,0.496098791,1
ARL5B,0.056876741,1
ARL6IP1,0.032943631,1
ARL8A,0.643774839,1
ARL8B,0.664030617,1
ARMC10,0.410950215,1
ARMC6,0.293571887,1
ARMCX3,0.320454019,1
ARMCX6,0.761029202,1
ARNT,0.537906477,1
ARPC1A,0.537950467,1
ARPC1B,0.432975557,1
ARPC2,0.710551161,1
ARPC3,0.269427651,1
ARPC4,0.714691681,1
ARPC5L,0.756551771,1
ARPP19,0.578079847,1
ARRB1,0.497289847,1
ARRB2,0.500256323,1
ARRDC1,0.472156116,1
ARRDC2,0.273880401,1
ARRDC3,0.206701633,1
ARSA,0.852446598,1
ARSD,0.065845063,1
ARSE,0.223641476,1
ASAH1,0.386297293,1
ASAP1,0.065273477,1
ASAP2,0.383354892,1
ASB1,0.321537398,1
ASB13,0.690458131,1
ASB6,0.989342805,1
ASCC2,0.21836975,1
ASH1L,0.746964644,1
ASL,0.20785799,1
ASMTL,0.317567687,1
ASNA1,0.483409195,1
ASPH,0.096446774,1
ASPHD1,0.612807951,1
ASPSCR1,0.69202725,1
ASRGL1,0.170552292,1
ASS1,0.046189094,1
ASXL1,0.954260644,1
ATAD3A,0.799929295,1
ATAD3B,0.476730604,1
ATF4,0.900821313,1
ATF5,0.681390746,1
ATF6,0.113929161,1
ATG12,0.869572868,1
ATG13,0.761671946,1
ATG2A,0.719134279,1
ATG4B,0.127862008,1
ATG4D,0.450588474,1
ATG7,0.789002916,1
ATIC,0.694436573,1
ATM,0.511034956,1
ATN1,0.089321742,1
ATOX1,0.457591243,1
ATP13A1,0.689787315,1
ATP13A2,0.25990931,1
ATP1A1,0.028472514,1
ATP1B3,0.021102856,1
ATP2A2,0.134927787,1
ATP2A3,0.058814417,1
ATP2B4,0.341868339,1
ATP2C1,0.107149262,1
ATP2C2,0.412774755,1
ATP5A1,0.656273638,1
ATP5B,0.373197896,1
ATP5C1,0.17239287,1
ATP5D,0.163411688,1
ATP5F1,0.140342416,1
ATP5G1,0.018233131,1
ATP5G2,0.169264216,1
ATP5H,0.272216401,1
ATP5I,0.10078612,1
ATP5J,0.238788316,1
ATP5J2,0.54109919,1
ATP5L,0.345205796,1
ATP5L2,0.018761054,1
ATP5O,0.71805925,1
ATP6AP2,0.247047533,1
ATP6V0A1,0.359826491,1
ATP6V0B,0.765628352,1
ATP6V0D1,0.758240895,1
ATP6V0E1,0.836173087,1
ATP6V0E2,0.1789238,1
ATP6V1B2,0.453513776,1
ATP6V1E1,0.419899282,1
ATP6V1F,0.507306394,1
ATP6V1G1,0.032197421,1
ATP8B1,0.145735238,1
ATP9A,0.843026737,1
ATPAF1,0.305366484,1
ATPIF1,0.020328648,1
ATRAID,0.298398316,1
ATRX,0.319138299,1
ATXN10,0.554392615,1
ATXN2,0.735973382,1
ATXN2L,0.252914635,1
ATXN7,0.784149745,1
ATXN7L3B,0.693184334,1
AUP1,0.609801723,1
AURKAIP1,0.276214868,1
AVL9,0.69715201,1
AVPI1,0.171862468,1
AXIN1,0.37469405,1
B3GALT4,0.358026409,1
B3GALT5,0.341375332,1
B3GAT3,0.038926856,1
B3GNT3,0.081332556,1
B3GNT7,0.74533353,1
B4GALNT3,0.08291503,1
B4GALT1,0.25519068,1
B4GALT2,0.584383284,1
B4GALT3,0.837932027,1
B4GALT5,0.289322779,1
B4GALT7,0.278875157,1
B4GAT1,0.544933598,1
BABAM1,0.120894981,1
BABAM2,0.192230556,1
BACH2,0.722974645,1
BAD,0.208299716,1
BAG1,0.231840549,1
BAG3,0.739927459,1
BAG6,0.608532942,1
BAIAP2,0.811442083,1
BAIAP2L1,0.023383194,1
BAIAP2L2,0.361750087,1
BANF1,0.395528021,1
BAP1,0.739763423,1
BARX2,0.828792851,1
BAX,0.4965142,1
BAZ1B,0.157242356,1
BAZ2A,0.222796857,1
BAZ2B,0.160942899,1
BCAM,0.217929724,1
BCAP31,0.21041951,1
BCAR1,0.702412219,1
BCAS1,0.43633882,1
BCAS4,0.060636369,1
BCAT2,0.033234088,1
BCKDK,0.852465128,1
BCL10,0.046310078,1
BCL2L1,0.305677834,1
BCL2L13,0.339062249,1
BCL2L15,0.115580751,1
BCL3,0.559728264,1
BCL6,0.118498794,1
BCL7C,0.092225526,1
BCL9L,0.609078806,1
BCR,0.459866722,1
BCS1L,0.446466415,1
BDH1,0.717468322,1
BDH2,0.028005248,1
BECN1,0.630692493,1
BET1L,0.06794774,1
BEX3,0.522286852,1
BFAR,0.24940135,1
BICC1,0.036885706,1
BICDL2,0.850962239,1
BID,0.708965641,1
BIN1,0.024371557,1
BIN3,0.331899179,1
BIRC2,0.586294027,1
BIRC3,0.805073542,1
BIRC6,0.720962892,1
BIRC7,0.295485404,1
BLCAP,0.649461308,1
BLMH,0.541932817,1
BLOC1S1,0.275212191,1
BLVRB,0.367676358,1
BMP1,0.817220734,1
BMPR2,0.341281099,1
BMS1,0.410662564,1
BNIP3L,0.82935538,1
BOC,0.641898732,1
BOK,0.841570338,1
BOLA2B,0.236558186,1
BORCS8,0.728998154,1
BPNT1,0.145825495,1
BPTF,0.455980975,1
BRAT1,0.124012735,1
BRD2,0.90848926,1
BRD3,0.539047733,1
BRD4,0.681256382,1
BRD8,0.295499829,1
BRD9,0.550518851,1
BRF1,0.402745496,1
BRI3,0.026053729,1
BRI3BP,0.218416865,1
BRK1,0.111423038,1
BRMS1,0.388149775,1
BRSK1,0.481136603,1
BRWD1,0.810173404,1
BSDC1,0.530224644,1
BSG,0.332691658,1
BSPRY,0.405208922,1
BST2,0.482383401,1
BTBD1,0.105029918,1
BTBD2,0.827848294,1
BTG1,0.712751961,1
BTN3A1,0.083102344,1
BTN3A2,0.055616363,1
BUD23,0.643953599,1
BUD31,0.685379169,1
BZW1,0.054679825,1
BZW2,0.093719835,1
C10orf76,0.114107281,1
C11orf24,0.858999964,1
C11orf49,0.441967509,1
C11orf68,0.35764834,1
C12orf10,0.201553606,1
C12orf54,0.532671121,1
C12orf57,0.017697648,1
C14orf166,0.26120946,1
C14orf2,0.729173556,1
C15orf39,0.652453058,1
C15orf40,0.418187383,1
C15orf48,0.028967108,1
C15orf52,0.451311498,1
C16orf58,0.056577085,1
C16orf89,0.152236225,1
C19orf12,0.752068132,1
C19orf24,0.745172474,1
C19orf25,0.114394023,1
C19orf33,0.434095088,1
C19orf48,0.481698149,1
C19orf53,0.321713014,1
C19orf60,0.452452193,1
C19orf66,0.053416482,1
C19orf70,0.164038815,1
C1QA,0.043233376,1
C1QB,0.284741238,1
C1QC,0.802805197,1
C1QTNF2,0.581519117,1
C1RL,0.631439508,1
C1orf122,0.686864728,1
C1orf123,0.945281797,1
C1orf159,0.417317428,1
C1orf186,0.378962279,1
C1orf198,0.959733355,1
C1orf21,0.433711155,1
C1orf35,0.316179933,1
C1orf43,0.155345107,1
C1orf54,0.296467675,1
C1orf56,0.669874506,1
C20orf194,0.692808134,1
C20orf24,0.927858416,1
C20orf27,0.218111523,1
C21orf33,0.678493807,1
C22orf39,0.437152011,1
C2CD2,0.026513704,1
C2CD2L,0.738340909,1
C2CD4B,0.518708685,1
C2orf68,0.548005017,1
C4orf3,0.668939054,1
C5orf15,0.533519777,1
C5orf63,0.266090914,1
C6orf106,0.319861825,1
C6orf47,0.335445569,1
C6orf48,0.658351478,1
C6orf62,0.904883069,1
C6orf89,0.291926444,1
C7orf26,0.295083473,1
C7orf50,0.370225778,1
C7orf73,0.494068502,1
C8orf33,0.336629151,1
C8orf4,0.305244581,1
C8orf59,0.950789554,1
C8orf82,0.027077192,1
C9orf16,0.456953756,1
C9orf3,0.877298062,1
C9orf78,0.435844471,1
CA11,0.44344415,1
CA12,0.043932106,1
CAB39,0.337431908,1
CABIN1,0.5629343,1
CABLES1,0.256611011,1
CACFD1,0.259197204,1
CACNA1A,0.328888505,1
CACNA1D,0.761385982,1
CACNA1H,0.20456328,1
CACNB1,0.159892099,1
CACNB3,0.645342541,1
CAD,0.638492806,1
CADM1,0.36556925,1
CADPS,0.762771407,1
CALCOCO1,0.454803389,1
CALCOCO2,0.593365322,1
CALD1,0.020289826,1
CALHM2,0.872777991,1
CALM1,0.59726339,1
CALM2,0.205404071,1
CALM3,0.270990763,1
CALR,0.132955353,1
CALU,0.274679294,1
CAMK2N1,0.765310789,1
CAMLG,0.266535043,1
CAMSAP3,0.105795344,1
CAMTA1,0.258965765,1
CAMTA2,0.106155797,1
CAND1,0.54899157,1
CANX,0.030693774,1
CAP1,0.18324519,1
CAPG,0.073822943,1
CAPN1,0.266225127,1
CAPN12,0.40368685,1
CAPN2,0.39816337,1
CAPN5,0.405768583,1
CAPN8,0.050218447,1
CAPN9,0.542458409,1
CAPNS1,0.42209947,1
CAPRIN1,0.128429114,1
CAPS,0.731732288,1
CAPZA1,0.15815,1
CAPZA2,0.020629684,1
CAPZB,0.397671362,1
CARD10,0.475023245,1
CARD11,0.567164698,1
CARD19,0.535640135,1
CARHSP1,0.5372877,1
CARM1,0.122252317,1
CARS,0.576943692,1
CARS2,0.176947706,1
CASC3,0.062078161,1
CASC4,0.217087039,1
CASK,0.448955803,1
CASP2,0.462808817,1
