CCT7,0.648186399,1
CCT8,0.927046896,1
CCZ1,0.576629976,1
CCZ1B,0.494630585,1
CD151,0.021432703,1
CD164,0.204758947,1
CD24,0.309701697,1
CD248,0.082240196,1
CD276,0.166171964,1
CD2AP,0.847757156,1
CD2BP2,0.801804353,1
CD37,0.018966912,1
CD4,0.490735201,1
CD40,0.283905664,1
CD44,0.762563986,1
CD46,0.316597744,1
CD47,0.144635083,1
CD52,0.461855518,1
CD53,0.19571005,1
CD55,0.024163953,1
CD58,0.252630383,1
CD59,0.323691813,1
CD63,0.339717795,1
CD81,0.022108593,1
CD82,0.292930645,1
CD9,0.226469148,1
CD93,0.064563972,1
CD99,0.248446568,1
CD99L2,0.35414859,1
